epoch,step,train/corr_offdiag_abs_max,train/corr_offdiag_abs_mean,train/diffusion,train/drift_abs,train/entropy_beta,train/loss_balance_term_epoch,train/loss_balance_term_step,train/loss_entropy_term_epoch,train/loss_entropy_term_step,train/loss_epoch,train/loss_sde_epoch,train/loss_sde_step,train/loss_step,train/mean_pi_var,train/pi_mean_e0,train/pi_mean_e1,train/pi_mean_e2,train/pi_min_mean,train/pi_var_e0,train/pi_var_e1,train/pi_var_e2,val/diffusion,val/drift_abs,val/entropy_beta,val/loss,val/loss_balance_term,val/loss_entropy_term,val/loss_sde,val/mean_pi_var,val/pi_mean_e0,val/pi_mean_e1,val/pi_mean_e2,val/pi_min_mean,val/pi_var_e0,val/pi_var_e1,val/pi_var_e2,val/rmse_next
14,89,0.22752662003040314,0.08235733211040497,0.04912964999675751,0.0035213539376854897,,0.0,,0.011964170262217522,,-8.020379066467285,-8.008414268493652,,,2.4846029191394337e-05,0.014748169109225273,0.007505612447857857,0.9777462482452393,0.007505612447857857,2.5066379748750478e-05,3.3139617698907387e-06,4.6157747419783846e-05,,,,,,,,,,,,,,,,
15,95,,,,,,,,,,,,,,,,,,,,,,0.047072507441043854,0.0030076107941567898,0.10000000149011612,-7.92536735534668,0.0,0.011448035947978497,-7.913919925689697,2.271411540277768e-05,0.013807727955281734,0.007226388901472092,0.9789658188819885,0.007226388901472092,2.2222529878490604e-05,3.3668191008473514e-06,4.2552990635158494e-05,0.050772346556186676
15,95,0.22631581127643585,0.08209415525197983,0.05067005008459091,0.0033992708195000887,,0.0,,0.012541423551738262,,-7.994739532470703,-7.9821977615356445,,,2.7920146749238484e-05,0.015770699828863144,0.007826692424714565,0.9764025807380676,0.007826692424714565,2.7927908377023414e-05,3.823018687398871e-06,5.200951636652462e-05,,,,,,,,,,,,,,,,
16,99,,,,,0.10000000149011612,,0.0,,0.012892273254692554,,,-8.569625854492188,-8.582518577575684,,,,,,,,,,,,,,,,,,,,,,,,
16,101,,,,,,,,,,,,,,,,,,,,,,0.05177195742726326,0.003909524995833635,0.10000000149011612,-7.933976650238037,0.0,0.012843186035752296,-7.921133518218994,3.256933996453881e-05,0.016279244795441628,0.008029621094465256,0.9756911396980286,0.008029621094465256,3.2004980312194675e-05,4.747263119497802e-06,6.095578646636568e-05,0.05073712021112442
16,101,0.22479215264320374,0.08177829533815384,0.050068482756614685,0.003583398414775729,,0.0,,0.012397030368447304,,-8.029094696044922,-8.01669692993164,,,2.7633772333501838e-05,0.015461724251508713,0.007785433903336525,0.9767528176307678,0.007785433903336525,2.7120056984131224e-05,4.0472241380484775e-06,5.173404133529402e-05,,,,,,,,,,,,,,,,
17,107,,,,,,,,,,,,,,,,,,,,,,0.04731469973921776,0.0032809420954436064,0.10000000149011612,-7.898013591766357,0.0,0.011544566601514816,-7.886468887329102,2.636484532558825e-05,0.014103825204074383,0.007199454121291637,0.9786967039108276,0.007199454121291637,2.5342531444039196e-05,4.160520802543033e-06,4.9591482820687816e-05,0.05071454122662544
17,107,0.22408781945705414,0.08184029906988144,0.049677975475788116,0.0038060355000197887,,0.0,,0.012248051352798939,,-8.07352352142334,-8.061275482177734,,,2.9134422220522538e-05,0.015285041183233261,0.007639807183295488,0.9770752191543579,0.007639807183295488,2.8385869882185943e-05,4.377495770313544e-06,5.4639895097352564e-05,,,,,,,,,,,,,,,,
18,113,,,,,,,,,,,,,,,,,,,,,,0.052035726606845856,0.0028674746863543987,0.10000000149011612,-7.996023178100586,0.0,0.013216023333370686,-7.98280668258667,3.780098995775916e-05,0.01706347055733204,0.008169097825884819,0.9747674465179443,0.008169097825884819,3.677358472486958e-05,5.810150014440296e-06,7.081923831719905e-05,0.050787582993507385
18,113,0.22292402386665344,0.08151093125343323,0.048556603491306305,0.0027313705068081617,,0.0,,0.012069448828697205,,-8.074419021606445,-8.062350273132324,,,2.9225062462501228e-05,0.015032608062028885,0.007488337345421314,0.9774791598320007,0.007488337345421314,2.8132411898695864e-05,4.611171789292712e-06,5.493160642799921e-05,,,,,,,,,,,,,,,,
19,119,,,,,,,,,,,,,,,,,,,,,,0.044987477362155914,0.004008205607533455,0.10000000149011612,-7.952667713165283,0.0,0.011032741516828537,-7.9416351318359375,2.737857539614197e-05,0.013376520946621895,0.0068090688437223434,0.9798144102096558,0.0068090688437223434,2.6086727302754298e-05,4.516932222031755e-06,5.1532068027881905e-05,0.05069686472415924
19,119,0.22299198806285858,0.08139875531196594,0.05046423524618149,0.0036530299112200737,,0.0,,0.012795533984899521,,-8.085063934326172,-8.072267532348633,,,3.6452132917474955e-05,0.016359049826860428,0.007908270694315434,0.9757327437400818,0.007908270694315434,3.53584619006142e-05,5.650731054629432e-06,6.834720988990739e-05,,,,,,,,,,,,,,,,
20,120,,,,,,,,,,,,,,,,,,,,,,0.044987477362155914,0.004008205607533455,0.10000000149011612,-7.952667713165283,0.0,0.011032741516828537,-7.9416351318359375,2.737857539614197e-05,0.013376520946621895,0.0068090688437223434,0.9798144102096558,0.0068090688437223434,2.6086727302754298e-05,4.516932222031755e-06,5.1532068027881905e-05,0.05069686472415924
